Rank,Ticker,Sector,Industry,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50
1796,WCIL,Industrials,Integrated Freight & Logistics,78.2,9,20,42,83,87.92,9173930407.99688,-40.31,41212,48142,55823
1797,AGROPHOS,Basic Materials,Agricultural Inputs,78.2,9,17,26,60,28.08,588760318.1615067,-41.01,18998,13617,18006
1798,ASALCBR,Consumer Defensive,Beverages - Wineries & Distilleries,78.19,9,23,33,26,735.0,16494059085.107422,-42.44,44683,34999,31499
1799,SHREYANIND,Basic Materials,Paper & Paper Products,78.17,9,6,38,19,142.8,1916773773.121643,-42.24,4677,7269,7353
1800,NIRAJISPAT,Consumer Cyclical,Apparel Manufacturing,78.16,9,9,17,95,199.41,114300000.0,-59.37,50,92,117
1801,SGL,Consumer Cyclical,Textile Manufacturing,78.15,9,11,27,33,9.87,265140296.54942513,-52.53,9357,12004,23457
1802,SHARDACROP,Basic Materials,Agricultural Inputs,78.12,9,54,80,99,812.6,78757982211.5744,-37.35,275749,187262,200725
1803,KSCL,Basic Materials,Agricultural Inputs,78.07,8,26,39,28,763.3,42644646049.5,-37.69,92317,72794,213710
1804,DNAMEDIA,Communication Services,Publishing,78.0,8,5,3,15,2.7,328405365.72979546,-53.92,84220,48710,45112
1805,CROWN,Industrials,Rental & Leasing Services,77.95,8,15,43,70,109.44,1283726055.894165,-42.7,11726,11420,11211
1806,KRITIKA,Basic Materials,Steel,77.94,8,7,16,15,5.56,1456551544.1322327,-49.91,177267,134749,131858
1807,TRACXN,Technology,Software - Application,77.9,8,4,8,3,29.79,3175482174.87241,-49.85,115635,112280,123860
1808,SULA,Consumer Defensive,Beverages - Wineries & Distilleries,77.88,8,4,5,3,153.78,12649349864.94252,-48.25,1103723,490487,390038
1809,FLAIR,Industrials,Business Equipment & Supplies,77.84,8,19,76,82,251.35,26612332945.0,-29.59,146438,160345,159607
1810,MASTERTR,Financial Services,Capital Markets,77.83,8,39,15,8,80.61,10420685247.375488,-52.58,245961,2105084,2810385
1811,JSLL,Healthcare,Medical Care Facilities,77.76,8,31,20,17,539.95,68962043486.6571,-36.44,816537,582505,2275924
1812,GLOBECIVIL,Industrials,Engineering & Construction,77.69,8,4,4,6,43.29,2397717900.973961,-51.58,75197,36869,36564
1813,JSWHL,Financial Services,Asset Management,77.63,8,3,3,57,11852.0,120584528870.0,-47.99,3759,3756,3391
1814,SAURASHCEM,Basic Materials,Building Materials,77.55,8,3,6,4,60.7,6194249987.818909,-52.73,907749,475033,312378
1815,FCSSOFT,Technology,Information Technology Services,77.52,8,7,11,6,1.47,2598520679.3928623,-43.68,1421548,1057294,985223
1816,KELLTONTEC,Technology,Software - Application,77.51,8,18,5,11,14.04,7487491881.385918,-54.71,1532675,1439710,2358272
1817,FISCHER,Healthcare,Medical Devices,77.47,8,6,0,2,38.98,24832316032.959785,-68.74,2397903,2833515,2196179
1818,HLVLTD,Consumer Cyclical,Lodging,77.44,8,9,7,13,7.18,4654374849.216846,-46.62,184057,167791,180396
1819,AHLADA,Industrials,Building Products & Equipment,77.29,8,3,10,28,38.86,491127188.3125305,-46.4,10104,9193,10242
1820,NDL,Consumer Cyclical,Textile Manufacturing,77.25,8,13,18,27,2.32,3329799498.318329,-38.95,754873,812379,969327
1821,RALLIS,Basic Materials,Agricultural Inputs,77.24,8,18,53,63,213.14,42534235858.18878,-44.77,819590,1248024,942492
1822,ACL,Basic Materials,Building Materials,77.16,8,7,42,32,48.01,4337621034.979172,-56.35,21135,16999,16144
1823,CRIZAC,Consumer Defensive,Education & Training Services,77.15,7,10,9,21,186.62,32273772727.20337,-51.9,508981,384227,347691
1824,INTENTECH,Technology,Software - Infrastructure,77.03,7,35,65,75,79.95,2112582057.5720673,-46.66,65120,43227,51409
1825,ZODIAC,,,77.03,7,16,40,13,250.8,,-45.76,11302,8624,7728
1826,SYNGENE,Healthcare,Diagnostics & Research,77.02,7,11,29,4,402.6,163677906744.0157,-44.74,2806996,1547174,1297126
1827,RTNINDIA,Consumer Cyclical,Internet Retail,77.0,7,11,14,8,31.26,43636048813.16682,-51.16,1209077,1288627,2245874
1828,BELLACASA,Consumer Cyclical,Textile Manufacturing,76.99,7,6,2,17,241.95,3206306250.0,-51.35,8741,13886,14247
1829,BAGFILMS,Communication Services,Broadcasting,76.97,7,4,18,33,4.36,989348120.2870846,-45.5,92467,81558,85897
1830,SKFINDIA,Industrials,Tools & Accessories,76.96,7,2,5,1,1537.3,73405489876.36304,-69.7,43413,48134,38425
1831,SUNDARAM,Basic Materials,Paper & Paper Products,76.95,7,8,10,26,1.25,606563535.8822482,-47.48,411066,364954,333628
1832,INDIASHLTR,Financial Services,Mortgage Finance,76.89,7,50,64,46,642.6,78799815022.08191,-34.09,209746,147773,122893
1833,AURIONPRO,Technology,Software - Application,76.87,7,12,2,10,730.0,45576009012.493286,-51.56,293152,160605,222657
1834,INVENTURE,Financial Services,Capital Markets,76.81,7,7,10,18,0.9,934499984.9796295,-47.67,1095970,1036844,1048809
1835,ZEEMEDIA,Communication Services,Broadcasting,76.81,7,24,7,21,6.9,5223766442.08559,-51.41,2270284,1379174,1436396
1836,JHS,Consumer Defensive,Household & Personal Products,76.69,7,5,7,15,7.92,654669174.8244076,-43.02,82959,69032,80335
1837,ESSENTIA,Consumer Defensive,Food Distribution,76.68,7,9,46,10,1.29,2352079618.9488993,-41.1,1481580,1761577,2698059
1838,RUSTOMJEE,Real Estate,Real Estate - Development,76.63,7,21,12,47,369.65,50463287121.0,-44.66,926560,600880,372725
1839,ANIKINDS,Consumer Defensive,Food Distribution,76.6,7,16,3,0,42.2,1173139865.9245377,-59.34,4672,4812,5137
1840,KPEL,Industrials,Engineering & Construction,76.5,7,31,50,12,291.6,20529263549.586487,-46.03,199245,178835,180880
1841,MAPMYINDIA,Technology,Software - Infrastructure,76.4,7,20,2,10,985.0,61173574320.66016,-50.7,424341,1013719,717486
1842,EMAMIREAL,Real Estate,Real Estate - Development,76.34,7,34,71,8,73.19,3947811301.3453445,-43.26,11383,10965,12198
1843,DEVX,Real Estate,Real Estate Services,76.33,6,9,23,13,34.0,3208023418.896904,-46.92,106160,84674,86936
1844,MEIL,Industrials,Electrical Equipment & Parts,76.32,6,28,15,1,273.6,8315286155.081787,-52.31,48421,24565,22216
1845,FIRSTCRY,Consumer Cyclical,Internet Retail,76.21,6,4,5,13,212.78,101100335964.09892,-51.5,431564,1157038,1808855
1846,GSS,Technology,Information Technology Services,76.13,6,1,1,1,13.34,312520859.8699236,-60.73,81216,36914,29946
1847,ALOKINDS,Consumer Cyclical,Textile Manufacturing,76.02,6,10,15,33,11.91,59930450124.79888,-40.83,2116924,3402070,5157625
1848,PIONEEREMB,Consumer Cyclical,Textile Manufacturing,76.01,6,7,12,9,22.84,679480472.5896835,-49.13,38421,19499,19336
1849,RAYMONDLSL,Consumer Cyclical,Apparel Manufacturing,75.98,6,7,9,37,728.55,43544594589.02887,-46.03,212536,124735,164014
1850,ISHANCH,Basic Materials,Chemicals,75.97,6,29,75,82,48.56,1424857345.3806,-41.75,87456,38112,29118
1851,CELEBRITY,Consumer Cyclical,Apparel Manufacturing,75.95,6,14,11,11,6.91,454420353.377676,-51.61,21377,24510,28969
1852,TARACHAND,Industrials,Farm & Heavy Construction Machinery,75.83,6,7,30,64,50.12,4334581383.304977,-51.65,310400,153861,142242
1853,REMSONSIND,Consumer Cyclical,Auto Parts,75.78,6,4,22,32,88.71,2746183060.314514,-41.81,112905,110272,130728
1854,WAAREEINDO,Technology,Solar,75.7,6,42,46,67,311.25,14671541377.221222,-57.07,165017,84883,75178
1855,LGHL,Consumer Cyclical,Luxury Goods,75.69,6,5,39,90,197.8,10214374093.044434,-50.5,26009,26827,27548
1856,HGINFRA,Industrials,Engineering & Construction,75.67,6,6,5,3,553.95,34987109349.25842,-48.01,44905,61341,183888
1857,NEXTMEDIA,Communication Services,Broadcasting,75.55,6,7,1,47,3.8,266233775.11588097,-55.19,6662,7503,11950
1858,DCMSRIND,Consumer Defensive,Confectioners,75.51,6,1,0,0,44.34,3467508547.195816,-75.62,167157,251474,190158
1859,SPENCERS,Consumer Cyclical,Department Stores,75.46,6,15,14,2,32.02,2975797141.1526833,-49.97,49616,43975,54721
1860,FOODSIN,Consumer Defensive,Packaged Foods,75.39,6,16,4,6,53.49,4047912211.7998734,-52.24,67157,109287,101377
1861,KITEX,Consumer Cyclical,Apparel Manufacturing,75.31,6,15,16,50,137.94,29334478660.583496,-47.9,417019,433624,968110
1862,SUVIDHAA,Technology,Information Technology Services,75.29,6,4,23,16,2.53,531946142.5,-49.09,112302,100002,102237
1863,INDOWIND,Utilities,Utilities - Renewable,75.25,5,5,4,4,9.0,1449019530.0,-52.48,94855,167362,161094
1864,SARVESHWAR,Consumer Defensive,Packaged Foods,75.24,5,4,5,3,3.42,4162897606.1684637,-60.6,1300511,883550,950259
1865,PGHH,Consumer Defensive,Household & Personal Products,75.18,5,8,12,43,8482.0,291318875232.0,-41.66,28279,19473,18045
1866,SALASAR,Basic Materials,Steel,75.14,5,10,22,48,5.84,10435262864.565434,-46.86,2427769,4016400,5874716
1867,JKLAKSHMI,Basic Materials,Building Materials,75.05,5,6,19,32,558.7,71072683885.0,-44.44,482129,264629,216759
1868,BALAJEE,Consumer Cyclical,Packaging & Containers,74.93,5,4,14,12,27.39,2208122938.7465515,-54.27,19686,47500,38035
1869,XELPMOC,Technology,Information Technology Services,74.92,5,11,31,90,81.89,1201570872.8015747,-47.34,8935,8042,17417
1870,DREAMFOLKS,Industrials,Airports & Air Services,74.87,5,1,1,0,70.33,3570678784.833313,-56.04,67453,58720,65519
1871,UNITECH,Real Estate,Real Estate - Diversified,74.85,5,8,4,17,4.08,11459398885.271893,-48.55,3780717,3300940,4740657
1872,RVNL,Industrials,Engineering & Construction,74.75,5,3,27,45,230.68,468149560507.80945,-42.43,5006226,4231854,5903973
1873,ESSARSHPNG,Industrials,Marine Shipping,74.73,5,16,21,65,20.02,4193030905.2803307,-53.72,178008,247996,225990
1874,SYMPHONY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",74.66,5,13,16,39,644.7,46480235413.45215,-43.94,142084,109413,92388
1875,ASHOKA,Industrials,Engineering & Construction,74.62,5,14,5,15,117.98,33931016009.819344,-45.0,634655,609478,1521172
1876,KEC,Industrials,Engineering & Construction,74.58,5,5,13,15,475.85,125087378375.24414,-49.26,866052,1321675,1123190
1877,SSDL,Consumer Cyclical,Apparel Retail,74.17,5,6,8,30,53.87,2077801554.3395996,-45.03,17597,18318,20950
1878,BHARATRAS,Basic Materials,Agricultural Inputs,74.07,5,1,1,6,1370.3,20960833493.41211,-54.32,13512,9448,8950
1879,GANGAFORGE,Industrials,Metal Fabrication,74.04,5,2,2,17,2.2,390310610.6080606,-46.99,8098559,3131364,2044847
1880,MBEL,Industrials,Engineering & Construction,74.04,5,31,18,23,267.7,16933015406.889954,-50.05,343093,230905,208105
1881,SPCENET,Financial Services,Capital Markets,73.97,5,2,0,9,3.87,1992753354.5856476,-65.57,624193,664902,800654
1882,VIRINCHI,Technology,Software - Application,73.85,4,6,8,17,15.63,1750345457.0638847,-52.19,48883,49668,69164
1883,NETWORK18,Communication Services,Entertainment,73.83,4,5,6,13,29.32,44203238926.74565,-51.86,2340502,3259075,7658144
1884,CELLO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",73.81,4,5,7,31,360.15,76050714509.84949,-46.55,4100812,1564433,1032009
1885,ODIGMA,Communication Services,Advertising Agencies,73.69,4,5,17,18,22.73,707066165.2331352,-59.48,10372,11680,28208
1886,RACE,Industrials,Waste Management,73.57,4,3,4,1,107.61,1885349100.0,-58.85,6482,4407,8417
1887,MKPL,Consumer Defensive,Packaged Foods,73.47,4,6,25,14,4.19,1557948445.250229,-52.66,101442,164452,160271
1888,DECCANCE,Basic Materials,Building Materials,73.41,4,6,11,23,562.25,7755252716.97998,-51.73,24461,18177,16459
1889,UGROCAP,Financial Services,Credit Services,73.36,4,6,1,16,96.45,14176693700.318504,-49.9,906082,425811,339872
1890,JISLJALEQS,Industrials,Conglomerates,73.31,4,10,6,8,28.3,22276706938.4563,-52.03,2652602,1985361,3754964
1891,DISHTV,Communication Services,Entertainment,73.13,4,5,18,2,2.83,5173929687.382478,-52.75,722476,991324,1651525
1892,RPOWER,Utilities,Utilities - Independent Power Producers,72.96,4,2,10,3,23.96,99506647233.22002,-57.77,20465202,35464892,34855876
1893,ALLCARGO,Industrials,Integrated Freight & Logistics,72.86,4,0,1,0,9.75,12072095088.632858,-73.32,33618159,13672308,10115951
1894,SDBL,Consumer Defensive,Beverages - Brewers,72.85,4,1,15,4,74.95,15153926504.78711,-53.07,657681,2139978,1891673
1895,TIRUMALCHM,Basic Materials,Specialty Chemicals,72.68,4,4,30,21,164.68,20221522972.976166,-49.91,733990,962550,694474
1896,AFCONS,Industrials,Engineering & Construction,72.55,4,11,33,17,262.85,105168019724.00848,-45.17,989411,1492764,1633571
1897,KAMOPAINTS,Basic Materials,Steel,72.45,4,3,10,0,4.55,1496950062.75177,-57.71,182176,263804,241656
1898,RSSOFTWARE,Technology,Information Technology Services,72.44,4,5,6,2,30.06,815233036.9246445,-63.34,24941,16239,17790
1899,HILINFRA,Industrials,Infrastructure Operations,72.28,4,2,2,1,45.11,3325685629.2341003,-65.67,76941,44087,39394
1900,CEWATER,Utilities,Utilities - Regulated Water,72.25,4,25,1,28,275.6,6174721241.8697815,-57.99,59934,170551,233168
1901,VIKASLIFE,Consumer Defensive,Farm Products,71.98,4,5,12,5,1.26,2433545707.3033524,-48.57,2296626,2135333,1931955
1902,STANLEY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",71.97,3,15,1,2,143.19,8788783601.217377,-58.51,80607,164186,188675
1903,FIBERWEB,Consumer Cyclical,Textile Manufacturing,71.89,3,9,20,77,29.49,876131744.0865326,-43.8,18412,18342,23770
1904,REGENCERAM,Industrials,Building Products & Equipment,71.88,3,29,41,61,32.71,897427392.5280075,-40.52,3177,4639,3315
1905,BAJAJINDEF,Industrials,Farm & Heavy Construction Machinery,71.8,3,3,47,42,231.25,7368000000.0,-48.6,14310,18451,35307
1906,KHAICHEM,Basic Materials,Agricultural Inputs,71.77,3,2,13,15,51.71,4738892371.19751,-61.92,163708,109520,87608
1907,MEDICAMEQ,Healthcare,Drug Manufacturers - Specialty & Generic,71.73,3,14,8,33,236.45,3280166890.5308533,-47.18,12415,26949,28418
1908,RSYSTEMS,Technology,Information Technology Services,71.6,3,3,9,21,245.05,29091139179.980225,-50.68,519574,750417,554974
1909,GENESYS,Technology,Software - Application,71.59,3,42,0,0,220.75,12440995743.036438,-65.93,819883,442352,1001860
1910,GTPL,Communication Services,Entertainment,71.52,3,2,7,9,59.02,6824257180.1609955,-52.78,26191,39771,46656
1911,MFML,Consumer Cyclical,Textile Manufacturing,71.47,3,8,48,23,18.82,199130156.25,-49.12,4258,16574,11153
1912,LANDSMILL,Industrials,Conglomerates,71.3,3,2,18,86,0.79,1058021291.25,-54.6,3394074,2517967,2635309
1913,AVROIND,Consumer Cyclical,"Furnishings, Fixtures & Appliances",71.14,3,4,9,37,8.64,1183391707.0541382,-48.32,423990,319217,307122
1914,PEARLPOLY,Consumer Cyclical,Packaging & Containers,71.13,3,14,17,3,16.35,277944731.17321014,-53.31,8125,5870,5872
1915,HERANBA,Basic Materials,Agricultural Inputs,71.04,3,6,14,9,176.61,7000756454.965103,-56.25,26209,27068,61185
1916,GANESHCP,Consumer Defensive,Packaged Foods,71.01,3,16,17,4,161.58,6944560492.643372,-47.87,132571,96887,95780
1917,CIFL,Financial Services,Credit Services,70.68,3,3,24,58,21.94,7840678516.64772,-44.72,114523,114345,119811
1918,SOLEX,Technology,Solar,70.61,3,8,88,20,903.4,10132734682.0,-54.49,21426,34017,35123
1919,MARATHON,Real Estate,Real Estate - Development,70.61,3,7,38,37,380.15,25814401895.25,-48.42,71503,67138,72525
1920,RETAIL,Consumer Defensive,Grocery Stores,70.57,3,2,1,13,17.4,136606586.87019348,-60.57,4897,5722,12037
1921,JAINREC,Basic Materials,Other Industrial Metals & Mining,70.51,3,33,90,77,302.3,117674262574.0,-49.1,2523664,1729870,2486951
1922,KRITI,Industrials,Building Products & Equipment,70.14,2,3,3,10,67.62,3563303664.7338867,-58.21,11342,9918,11442
1923,HUBTOWN,Real Estate,Real Estate - Development,70.13,2,22,29,22,178.74,27706785494.740494,-51.12,502829,562593,561206
1924,VIKASECO,Basic Materials,Specialty Chemicals,69.94,2,3,7,12,1.12,1541075206.5005922,-51.93,1973349,1986394,1732779
1925,ADVENTHTL,Consumer Cyclical,Lodging,69.83,2,1,0,5,145.48,7676612117.273499,-57.84,164631,468202,367827
1926,OSWALGREEN,Financial Services,Asset Management,69.82,2,1,4,7,21.72,5318517468.484192,-53.78,506316,271093,236118
1927,DIGIDRIVE,Consumer Cyclical,Internet Retail,69.68,2,6,24,11,17.3,690518902.4495316,-53.05,24191,19559,25186
1928,SEPC,Industrials,Engineering & Construction,69.53,2,3,3,18,6.25,11692535925.202677,-54.48,16795948,17583433,29857555
1929,PATANJALI,Consumer Defensive,Packaged Foods,69.39,2,12,21,42,355.0,370912596312.8815,-44.44,6050348,7225732,5561781
1930,KPITTECH,Technology,Software - Infrastructure,69.36,2,0,2,7,627.9,158762917443.88617,-52.72,7525081,5871335,4010284
1931,AKG,Industrials,Industrial Distribution,68.95,2,26,28,79,8.58,332382986.1721802,-43.07,105312,49421,36118
1932,BANG,Consumer Cyclical,Apparel Manufacturing,68.79,2,1,13,27,30.46,381036005.1727295,-50.93,15367,96678,86824
1933,BOHRAIND,Basic Materials,Agricultural Inputs,68.6,2,6,32,32,14.96,129950057.06158447,-57.95,16994,23941,21814
1934,SUPREME,Real Estate,Real Estate - Development,68.04,2,2,3,4,43.53,1756591999.5024033,-55.51,40500,59324,78579
1935,FINKURVE,Financial Services,Credit Services,67.79,2,8,2,13,60.45,8709949068.042755,-55.19,52795,43043,52241
1936,GUJENERGY,Utilities,Utilities - Regulated Gas,67.77,2,5,30,65,265.45,249053390320.0633,-42.93,783384,783187,823557
1937,OSWALAGRO,Real Estate,Real Estate - Development,67.65,2,2,6,7,38.84,5216385313.090706,-58.41,80724,44935,36490
1938,MAHAPEXLTD,Financial Services,Credit Services,67.35,2,0,0,40,47.87,1226840431.355957,-59.39,16062,13818,11101
1939,SRD,Basic Materials,Specialty Chemicals,67.21,2,2,3,19,37.06,2425620180.4733276,-59.27,23095,36314,35932
1940,RPPINFRA,Industrials,Engineering & Construction,67.15,2,1,2,2,60.83,3049533957.0,-64.2,214977,95391,99193
1941,AKI,Consumer Cyclical,Footwear & Accessories,67.11,2,3,2,11,4.33,439657396.1819687,-66.67,206050,119829,102274
1942,BLUECHIP,Financial Services,Capital Markets,66.93,1,6,0,1,1.69,93464337.76453972,-64.04,27552,10164,7596
1943,TPHQ,Industrials,Engineering & Construction,66.62,1,2,19,26,0.41,438487846.533978,-52.33,1262350,1597753,1412065
1944,VEDL,Basic Materials,Other Industrial Metals & Mining,66.59,1,0,1,97,283.65,1033405754540.7816,-64.32,12898939,12913015,19086300
1945,SOLARWORLD,Technology,Solar,66.35,1,20,11,4,166.55,17501808387.410522,-57.13,424473,985367,676396
1946,TRIVENI,Consumer Defensive,Confectioners,66.09,1,86,59,78,243.03,51851418337.294556,-50.41,765092,795846,647171
1947,ORIENTALTL,Industrials,Building Products & Equipment,65.82,1,1,8,8,5.18,390323572.94388056,-56.8,53385,87791,85399
1948,MANGALAM,Healthcare,Drug Manufacturers - Specialty & Generic,65.47,1,1,1,0,27.28,430844899.6916046,-70.69,20523,26125,25676
1949,ZAGGLE,Technology,Software - Infrastructure,65.35,1,1,1,8,203.98,26939390449.679657,-51.15,532728,663492,735995
1950,PAKKA,Basic Materials,Paper & Paper Products,65.26,1,0,10,2,71.86,3407792367.1699524,-64.53,50219,53739,68144
1951,VPRPL,Industrials,Engineering & Construction,65.21,1,0,0,0,37.11,4643988375.5401,-77.28,429777,218139,354396
1952,KALAMANDIR,Consumer Cyclical,Apparel Retail,65.14,1,13,11,11,86.96,13030157626.777641,-61.01,545304,752316,812645
1953,TTL,Consumer Cyclical,Textile Manufacturing,64.92,1,4,9,39,5.85,1645440683.7186584,-58.24,156816,127012,127680
1954,ELIN,Industrials,Electrical Equipment & Parts,64.61,1,1,4,22,95.74,5027093282.06955,-59.09,198667,471360,330498
1955,INDOUS,Basic Materials,Agricultural Inputs,64.54,1,4,9,26,80.77,1704019027.3132324,-55.65,19111,26942,27092
1956,ABCOTS,Consumer Cyclical,Textile Manufacturing,64.29,1,0,0,67,201.66,4401070282.844238,-59.99,6684,18443,99805
1957,OSWALPUMPS,Industrials,Electrical Equipment & Parts,64.17,1,14,13,0,306.3,40944858061.71933,-65.52,648559,685802,729069
1958,VIKRAMSOLR,Technology,Solar,63.86,1,10,6,6,156.8,66238381952.61781,-61.56,3329767,2779512,3046393
1959,AWFIS,Industrials,Rental & Leasing Services,63.59,1,1,2,1,269.6,19454452550.887024,-57.84,217261,239248,252958
1960,DHRUV,Industrials,Engineering & Construction,63.4,1,0,1,0,24.19,458801314.23924065,-64.92,3235,5070,9015
1961,INOXWIND,Industrials,Specialty Industrial Machinery,63.0,1,2,6,5,73.5,133022467269.00531,-54.26,16276247,11718011,12741717
1962,ORCHASP,Technology,Software - Application,62.93,0,4,8,19,1.52,547352093.1469638,-63.46,255477,308736,386924
1963,LEXUS,Industrials,Building Products & Equipment,62.68,0,0,1,78,14.69,305485656.430645,-62.57,16449,40693,38002
1964,CHEMPLASTS,Basic Materials,Chemicals,62.66,0,3,2,26,178.57,31983984662.93332,-61.25,401094,551080,708607
